SimulationID,Re,n,CD,shear_rate_max,pressure_diff
1,0.1,1,245.705249889087,10.5647201538086,63.9141464233398
2,0.143844988828766,1,171.527620356589,10.6135034561157,44.6407318115234
3,0.206913808111479,1,120.095462907606,10.6987419128418,31.277681350708
4,0.297635144163132,1,84.4214884755808,10.8267250061035,22.0095825195312
5,0.428133239871939,1,59.6416495263633,11.0138025283813,15.5728149414063
6,0.615848211066026,1,42.3916142813177,11.2753076553345,11.0935287475586
7,0.885866790410083,1,30.3508807518526,11.6303358078003,7.9691915512085
8,1.27427498570313,1,21.917542976592,12.1020107269287,5.78408336639404
9,1.83298071083244,1,15.9845446361796,12.7170906066895,4.25113916397095
10,2.63665089873036,1,11.7866611247923,13.5053014755249,3.1721019744873
11,3.79269019073225,1,8.79522301162341,14.874267578125,2.41004991531372
12,5.45559478116852,1,6.64530201779812,16.5996990203857,1.89790844917297
13,7.84759970351461,1,5.08508955855419,18.7477073669434,1.56577837467194
14,11.2883789168469,1,3.93960686973775,21.3905353546143,1.33452486991882
15,16.2377673918872,1,3.0918788878949,24.6498279571533,1.17490649223328
16,23.3572146909012,1,2.45498154930657,28.6083011627197,1.06080913543701
17,33.5981828628378,1,1.97160888854331,33.3962440490723,0.982767820358276
18,48.3293023857175,1,1.60054868802114,35.6187133789062,0.928630828857422
19,69.5192796177561,1,1.31235855650761,42.0318641662598,0.887964963912964
20,100,1,1.08547745555216,49.2795181274414,0.853308796882629
21,0.1,0.9,258.244393038339,12.1590824127197,68.4195098876953
22,0.143844988828766,0.9,180.058335492231,12.2035474777222,47.7249374389649
23,0.206913808111479,0.9,125.824559574366,12.2803001403809,33.3711051940918
24,0.297635144163132,0.9,88.2081436252886,12.407434463501,23.4166164398193
25,0.428133239871939,0.9,62.0951159206116,12.5926322937012,16.5080623626709
26,0.615848211066026,0.9,43.9385392126728,12.8566656112671,11.7068967819214
27,0.885866790410083,0.9,31.2881454849603,13.2209548950195,8.36488342285156
28,1.27427498570313,0.9,22.4510710895015,13.7121658325195,6.03434371948242
29,1.83298071083244,0.9,16.2562259437561,14.3619909286499,4.40568399429321
30,2.63665089873036,0.9,11.8929868126941,15.2061996459961,3.26474857330322
31,3.79269019073225,0.9,8.80062409377218,16.5406265258789,2.46342945098877
32,5.45559478116852,0.9,6.59188707241739,18.465353012085,1.92466425895691
33,7.84759970351461,0.9,4.99978505553602,20.8838310241699,1.5784330368042
34,11.2883789168469,0.9,3.8403451148302,23.8953113555908,1.33939146995544
35,16.2377673918872,0.9,2.98661762825256,27.6164951324463,1.17504334449768
36,23.3572146909012,0.9,2.35068540523913,32.179370880127,1.05902659893036
37,33.5981828628378,0.9,1.87135146031177,37.7224540710449,0.980879306793213
38,48.3293023857175,0.9,1.50574072504107,44.4305992126465,0.92758846282959
39,69.5192796177561,0.9,1.2235093545969,52.203010559082,0.886866927146912
40,100,0.9,1.00267614147894,60.9439544677734,0.851490914821625
41,0.1,0.8,269.052299646219,14.2361679077148,72.9302520751953
42,0.143844988828766,0.8,187.420089401852,14.2726583480835,50.8211250305176
43,0.206913808111479,0.8,130.769552039334,14.3445358276367,35.4793090820313
44,0.297635144163132,0.8,91.4689151923135,14.4635391235352,24.8379707336426
45,0.428133239871939,0.8,64.1944460143664,14.6513986587524,17.4552612304688
46,0.615848211066026,0.8,45.2458888448114,14.9188232421875,12.3293828964233
47,0.885866790410083,0.8,32.0618345872768,15.2940940856934,8.76692390441895
48,1.27427498570313,0.8,22.8714031139258,15.8079719543457,6.28859424591064
49,1.83298071083244,0.8,16.4483577910566,16.4980869293213,4.56254053115845
50,2.63665089873036,0.8,11.9425540281706,17.4075736999512,3.35876274108887
51,3.79269019073225,0.8,8.76516691893039,18.6354694366455,2.517826795578
52,5.45559478116852,0.8,6.50893551607789,20.8009700775146,1.95434236526489
53,7.84759970351461,0.8,4.89306975633359,23.5473003387451,1.59313070774078
54,11.2883789168469,0.8,3.7244064683657,26.9956359863281,1.34490418434143
55,16.2377673918872,0.8,2.86998888595481,31.2875232696533,1.17618143558502
56,23.3572146909012,0.8,2.23798333369735,36.575511932373,1.05786776542664
57,33.5981828628378,0.8,1.76465907942115,42.997127532959,0.979401469230652
58,48.3293023857175,0.8,1.40569210809487,50.613655090332,0.926774084568024
59,69.5192796177561,0.8,1.13022418611233,55.4864807128906,0.88543027639389
60,100,0.8,0.916709553897512,61.574592590332,0.850348591804504
61,0.1,0.7,277.471962828769,16.9878349304199,77.2965240478516
62,0.143844988828766,0.7,193.154943657833,17.0255889892578,53.8244972229004
63,0.206913808111479,0.7,134.615178551796,17.0881900787354,37.5391159057617
64,0.297635144163132,0.7,93.9898836542655,17.2031192779541,26.2264404296875
65,0.428133239871939,0.7,65.7967823307083,17.3906135559082,18.3809013366699
66,0.615848211066026,0.7,46.2193670570505,17.66259765625,12.9383487701416
67,0.885866790410083,0.7,32.6113112987236,18.0510940551758,9.17239952087402
68,1.27427498570313,0.7,23.1399624381386,18.5916023254395,6.54553127288818
69,1.83298071083244,0.7,16.536570373195,19.3284683227539,4.72124862670898
70,2.63665089873036,0.7,11.920251964305,20.3143062591553,3.45402860641479
71,3.79269019073225,0.7,8.6795542919424,21.6078090667725,2.57475471496582
72,5.45559478116852,0.7,6.39080689759645,23.7590770721436,1.98783302307129
73,7.84759970351461,0.7,4.76163069165149,26.9021186828613,1.61039185523987
74,11.2883789168469,0.7,3.59105499788741,30.8775291442871,1.35209798812866
75,16.2377673918872,0.7,2.740948604575,35.8487892150879,1.17859899997711
76,23.3572146909012,0.7,2.11625908674158,41.9745826721191,1.05786752700806
77,33.5981828628378,0.7,1.65113194865438,49.3452377319336,0.978421628475189
78,48.3293023857175,0.7,1.30018638645994,57.8823738098145,0.925994873046875
79,69.5192796177561,0.7,1.03272459473469,67.2340850830078,0.883132815361023
80,100,0.7,0.827987675941276,68.4156265258789,0.848371028900147
81,0.1,0.6,282.841774214317,20.7174739837646,81.5072479248047
82,0.143844988828766,0.6,196.799482356037,20.753002166748,56.7272491455078
83,0.206913808111479,0.6,137.038917349154,20.8111553192139,39.5181884765625
84,0.297635144163132,0.6,95.5501877867567,20.9226570129395,27.5732307434082
