SimulationID,Re,n,CD,shear_rate_max,pressure_diff
85,0.428133239871939,0.6,59.8015072976838,15.5420513153076,16.7686214447021
86,0.615848211066026,0.6,42.2339108313069,15.9371528625488,11.8719720840454
87,0.885866790410083,0.6,29.9926802707323,16.4834136962891,8.46360874176025
88,1.27427498570313,0.6,21.441919251698,17.2222328186035,6.08769083023071
89,1.83298071083244,0.6,15.44967452879,18.203577041626,4.42905998229981
90,2.63665089873036,0.6,11.2320990946038,19.4848651885986,3.26953172683716
91,3.79269019073225,0.6,8.24638801290714,21.3410110473633,2.46739101409912
92,5.45559478116852,0.6,6.11699927998025,24.2428493499756,1.92801141738892
93,7.84759970351461,0.6,4.58397557797459,27.8920021057129,1.58414852619171
94,11.2883789168469,0.6,3.47029077354837,32.4630241394043,1.33985924720764
95,16.2377673918872,0.6,2.65222418013967,38.0947914123535,1.17423391342163
96,23.3572146909012,0.6,2.0448150694074,44.9188995361328,1.05693364143372
97,33.5981828628378,0.6,1.58949696877284,53.0708236694336,0.977264046669006
98,48.3293023857175,0.6,1.24399577887169,62.2287445068359,0.925904631614685
99,69.5192796177561,0.6,0.980481029735117,71.999153137207,0.882935643196106
100,100,0.6,0.779087637986178,72.5715713500977,0.848012447357178
101,0.1,0.5,247.805932163238,16.7728462219238,71.1519546508789
102,0.143844988828766,0.5,172.670011619791,16.8422813415527,49.5981178283691
103,0.206913808111479,0.5,120.529102831752,16.971622467041,34.6437759399414
104,0.297635144163132,0.5,84.3489189144891,17.1864166259766,24.2700538635254
105,0.428133239871939,0.5,59.2263187868707,17.5036125183105,17.0697402954102
106,0.615848211066026,0.5,41.7581546895002,17.9588851928711,12.0679359436035
107,0.885866790410083,0.5,29.592501081822,18.590181350708,8.58547973632813
108,1.27427498570313,0.5,21.0985469183156,19.448823928833,6.16092300415039
109,1.83298071083244,0.5,15.1519987626682,20.5939979553223,4.4705376625061
110,2.63665089873036,0.5,10.9724371683296,22.0951900482178,3.29110240936279
111,3.79269019073225,0.5,8.01900016261289,24.0892848968506,2.48299074172974
112,5.45559478116852,0.5,5.91717197287133,27.4853954315186,1.94306540489197
113,7.84759970351461,0.5,4.40824305601024,31.7726173400879,1.58226990699768
114,11.2883789168469,0.5,3.31415086169841,37.0950813293457,1.33988511562347
115,16.2377673918872,0.5,2.51248868658408,43.5880928039551,1.17017364501953
116,23.3572146909012,0.5,1.91884584180948,51.323314666748,1.05107867717743
117,33.5981828628378,0.5,1.4747780857922,60.2136726379395,0.975826561450958
118,48.3293023857175,0.5,1.1400510489186,69.9220199584961,0.923537611961365
119,69.5192796177561,0.5,0.886729855577178,79.5062408447266,0.878822684288025
120,100,0.5,0.69734820569327,88.7963943481445,0.847536623477936
121,0.1,0.4,244.51457483587,19.2274112701416,72.6055908203125
122,0.143844988828766,0.4,170.319053741289,19.3067970275879,50.5934143066406
123,0.206913808111479,0.4,118.819498630245,19.4556407928467,35.3184661865234
124,0.297635144163132,0.4,83.0791807785019,19.7043972015381,24.72141456604
125,0.428133239871939,0.4,58.2614604063494,20.0744361877441,17.366397857666
126,0.615848211066026,0.4,41.0080485300313,20.6084327697754,12.256814956665
127,0.885866790410083,0.4,28.9949061015006,21.3530979156494,8.70365905761719
128,1.27427498570313,0.4,20.6143924884719,22.368278503418,6.2309455871582
129,1.83298071083244,0.4,14.753215044299,23.7269153594971,4.50936126708984
130,2.63665089873036,0.4,10.6396480020431,25.5134983062744,3.31074666976929
131,3.79269019073225,0.4,7.73840872470233,27.8204727172852,2.49849963188171
132,5.45559478116852,0.4,5.6784115469635,31.58176612854,1.94667863845825
133,7.84759970351461,0.4,4.20312416535341,36.5839157104492,1.58667922019959
134,11.2883789168469,0.4,3.13607812545084,42.7699546813965,1.33608388900757
135,16.2377673918872,0.4,2.35621890430055,50.0083732604981,1.16931760311127
136,23.3572146909012,0.4,1.78036830892409,58.5160293579102,1.04911589622498
137,33.5981828628378,0.4,1.35140881334463,67.7489242553711,0.973851263523102
138,48.3293023857175,0.4,1.0302061269152,77.4479675292969,0.919902920722961
139,69.5192796177561,0.4,0.791585757357298,86.9574661254883,0.874351143836975
140,100,0.4,0.618906463821226,95.1223983764649,0.846732079982758
141,0.1,0.3,239.057327544306,22.4908180236816,74.0133514404297
142,0.143844988828766,0.3,166.463159825139,22.5829887390137,51.5562934875488
143,0.206913808111479,0.3,116.064765934359,22.7566738128662,35.9700164794922
144,0.297635144163132,0.3,81.0815494201433,23.0425586700439,25.155481338501
145,0.428133239871939,0.3,56.7882000220946,23.4875984191895,17.6496105194092
146,0.615848211066026,0.3,39.9029020699921,24.1237964630127,12.4492092132568
147,0.885866790410083,0.3,28.1490599677048,25.0136127471924,8.82332420349121
148,1.27427498570313,0.3,19.9548340324664,26.2301578521728,6.30230903625488
149,1.83298071083244,0.3,14.2299161378919,27.8619689941406,4.54990530014038
150,2.63665089873036,0.3,10.2179816225759,30.0103073120117,3.32945132255554
151,3.79269019073225,0.3,7.39420623913681,32.7860946655273,2.51092052459717
152,5.45559478116852,0.3,5.39400293689783,36.7432136535645,1.95170903205872
153,7.84759970351461,0.3,3.96504364936247,42.5039024353027,1.58545327186584
154,11.2883789168469,0.3,2.93419835619581,49.3822326660156,1.33499765396118
155,16.2377673918872,0.3,2.18289280507575,57.4251022338867,1.16592264175415
156,23.3572146909012,0.3,1.62980773275916,66.2207946777344,1.04555988311768
157,33.5981828628378,0.3,1.22001813176523,75.4824066162109,0.970404446125031
158,48.3293023857175,0.3,0.917088979281843,84.9691619873047,0.914576232433319
159,69.5192796177561,0.3,0.698784419899731,93.6477508544922,0.875488877296448
160,100,0.3,0.548239122609335,100.643585205078,0.867331564426422
