SimulationID,Re,n,CD,shear_rate_max,pressure_diff
102,0.143844988828766,0.5,169.8698191792,12.3134279251099,45.962158203125
103,0.206913808111479,0.5,118.813898922727,12.4231977462769,32.1790084838867
104,0.297635144163132,0.5,83.394198067223,12.60036277771,22.6193389892578
105,0.428133239871939,0.5,58.7909396175066,12.857195854187,15.9808940887451
106,0.615848211066026,0.5,41.6671104226144,13.2211837768555,11.3624668121338
107,0.885866790410083,0.5,29.7192062418768,13.7233667373657,8.14246082305908
108,1.27427498570313,0.5,21.3562480556909,14.4038143157959,5.89197826385498
109,1.83298071083244,0.5,15.4782689424857,15.3126754760742,4.31484937667847
110,2.63665089873036,0.5,11.324661063027,16.5110626220703,3.20650911331177
111,3.79269019073225,0.5,8.36968853041929,18.534646987915,2.4299418926239
112,5.45559478116852,0.5,6.25025653073223,21.2901248931885,1.91918969154358
113,7.84759970351461,0.5,4.71563618633748,24.8479347229004,1.58271789550781
114,11.2883789168469,0.5,3.59258543182018,29.3776359558105,1.35003173351288
115,16.2377673918872,0.5,2.76118292741993,35.047550201416,1.18893599510193
116,23.3572146909012,0.5,2.13821737593008,41.990779876709,1.07021868228912
117,33.5981828628378,0.5,1.66584295835425,50.2344436645508,0.989565253257751
118,48.3293023857175,0.5,1.30396026847053,59.6985130310059,0.935553550720215
119,69.5192796177561,0.5,1.02508515746628,61.8823356628418,0.892446994781494
120,100,0.5,0.809772711014295,79.6639785766602,0.853458523750305
121,0.1,0.4,242.376326902191,12.714391708374,66.2584991455078
122,0.143844988828766,0.4,169.072605703055,12.7840137481689,46.2507133483887
123,0.206913808111479,0.4,118.227101013745,12.9058990478516,32.3762283325195
124,0.297635144163132,0.4,82.951105612697,13.0943956375122,22.7531566619873
125,0.428133239871939,0.4,58.4470783601391,13.3735694885254,16.0708389282227
126,0.615848211066026,0.4,41.3926610922676,13.7706308364868,11.4221134185791
127,0.885866790410083,0.4,29.4939701664131,14.3208131790161,8.18124198913574
128,1.27427498570313,0.4,21.1664309578827,15.0703077316284,5.91646575927734
129,1.83298071083244,0.4,15.3144208384319,16.0780849456787,4.3296422958374
130,2.63665089873036,0.4,11.1802935240077,17.4174938201904,3.21485328674316
131,3.79269019073225,0.4,8.24037068281872,19.6495723724365,2.43651652336121
132,5.45559478116852,0.4,6.13293769260124,22.7550945281982,1.92745208740234
133,7.84759970351461,0.4,4.6081569434082,26.7922306060791,1.58950042724609
134,11.2883789168469,0.4,3.49327529380993,31.945219039917,1.35634076595306
135,16.2377673918872,0.4,2.66862605195495,38.368465423584,1.19340252876282
136,23.3572146909012,0.4,2.05119654600562,46.1285972595215,1.07299089431763
137,33.5981828628378,0.4,1.58352292882894,55.1209907531738,0.990440011024475
138,48.3293023857175,0.4,1.22617806468266,64.9964141845703,0.935779213905335
139,69.5192796177561,0.4,0.952561432998165,66.8166046142578,0.89135479927063
140,100,0.4,0.744916435084575,85.0911254882812,0.853783071041107
141,0.1,0.3,240.922648942134,13.2442045211792,66.6949462890625
142,0.143844988828766,0.3,168.030909862488,13.3232021331787,46.5509643554688
143,0.206913808111479,0.3,117.466531371698,13.449013710022,32.5816497802734
144,0.297635144163132,0.3,82.3827773165509,13.6583805084229,22.8927383422852
145,0.428133239871939,0.3,58.0113477766608,13.9644775390625,16.1648559570313
146,0.615848211066026,0.3,41.0493193166343,14.4015130996704,11.48464012146
147,0.885866790410083,0.3,29.2157393146185,15.0099630355835,8.22206401824951
148,1.27427498570313,0.3,20.9346300593264,15.843731880188,5.94240093231201
149,1.83298071083244,0.3,15.1162614751266,16.9730606079102,4.34545183181763
150,2.63665089873036,0.3,11.0070387261974,18.4870586395264,3.22389078140259
151,3.79269019073225,0.3,8.08614572324404,20.9666080474854,2.44394707679749
152,5.45559478116852,0.3,5.99385919065073,24.4941482543945,1.93709468841553
153,7.84759970351461,0.3,4.48231758624385,29.1389904022217,1.59725379943848
154,11.2883789168469,0.3,3.3780700333232,35.0333786010742,1.36336076259613
155,16.2377673918872,0.3,2.56245060631948,42.3074951171875,1.19794273376465
156,23.3572146909012,0.3,1.95287189540299,50.9342308044434,1.07513785362244
157,33.5981828628378,0.3,1.49187259991982,60.5214729309082,0.990235805511475
158,48.3293023857175,0.3,1.14168334201495,70.7996978759766,0.934294104576111
159,69.5192796177561,0.3,0.876177246230413,72.0043182373047,0.888617992401123
160,100,0.3,0.679235099929867,81.7232360839844,0.85648250579834
