SimulationID,Re,n,CD,shear_rate_max,pressure_diff
1,0.1,1,245.705249889087,10.5647201538086,63.9141464233398
2,0.143844988828766,1,171.527620356589,10.6135034561157,44.6407318115234
3,0.206913808111479,1,120.095462907606,10.6987419128418,31.277681350708
4,0.297635144163132,1,84.4214884755808,10.8267250061035,22.0095825195312
5,0.428133239871939,1,59.6416495263633,11.0138025283813,15.5728149414063
6,0.615848211066026,1,42.3916142813177,11.2753076553345,11.0935287475586
7,0.885866790410083,1,30.3508807518526,11.6303358078003,7.9691915512085
8,1.27427498570313,1,21.917542976592,12.1020107269287,5.78408336639404
9,1.83298071083244,1,15.9845446361796,12.7170906066895,4.25113916397095
10,2.63665089873036,1,11.7866611247923,13.5053014755249,3.1721019744873
11,3.79269019073225,1,8.79522301162341,14.874267578125,2.41004991531372
12,5.45559478116852,1,6.64530201779812,16.5996990203857,1.89790844917297
13,7.84759970351461,1,5.08508955855419,18.7477073669434,1.56577837467194
14,11.2883789168469,1,3.93960686973775,21.3905353546143,1.33452486991882
15,16.2377673918872,1,3.0918788878949,24.6498279571533,1.17490649223328
16,23.3572146909012,1,2.45498154930657,28.6083011627197,1.06080913543701
17,33.5981828628378,1,1.97160888854331,33.3962440490723,0.982767820358276
18,48.3293023857175,1,1.60054868802114,35.6187133789062,0.928630828857422
19,69.5192796177561,1,1.31235855650761,42.0318641662598,0.887964963912964
20,100,1,1.08547745555216,49.2795181274414,0.853308796882629
21,0.1,0.9,271.860072955059,12.9106254577637,72.0180358886719
22,0.143844988828766,0.9,189.292339769282,12.9375467300415,50.164794921875
23,0.206913808111479,0.9,131.984189460783,12.982213973999,34.9982452392578
24,0.297635144163132,0.9,92.2342773080075,13.0657691955566,24.4800662994385
25,0.428133239871939,0.9,64.6702199815267,13.2048511505127,17.1885070800781
26,0.615848211066026,0.9,45.5483239803515,13.410927772522,12.1328773498535
27,0.885866790410083,0.9,32.2696934894339,13.711672782898,8.62556648254395
28,1.27427498570313,0.9,23.0339448742067,14.1367874145508,6.19032382965088
29,1.83298071083244,0.9,16.5933695892856,14.7215757369995,4.49724626541138
30,2.63665089873036,0.9,12.0833437640693,15.5053415298462,3.31782054901123
31,3.79269019073225,0.9,8.90594646891267,16.7099304199219,2.49408364295959
32,5.45559478116852,0.9,6.64928725757314,18.6025695800781,1.94027352333069
33,7.84759970351461,0.9,5.03074005534762,20.9984111785889,1.58717823028564
34,11.2883789168469,0.9,3.85690486834902,23.9955825805664,1.34429740905762
35,16.2377673918872,0.9,2.99538006279942,27.709056854248,1.17782187461853
36,23.3572146909012,0.9,2.3552385098511,32.2694969177246,1.06073892116547
37,33.5981828628378,0.9,1.87357453655688,37.813835144043,0.981913566589356
38,48.3293023857175,0.9,1.50671093357416,44.52587890625,0.928276121616364
39,69.5192796177561,0.9,1.22376654898493,47.3694190979004,0.88740998506546
40,100,0.9,1.00256154991991,55.2953491210937,0.851817011833191
41,0.1,0.8,295.314823498801,16.0581512451172,80.169189453125
42,0.143844988828766,0.8,205.411819785934,16.0734443664551,55.7803726196289
43,0.206913808111479,0.8,142.954561434571,16.1011734008789,38.8384399414062
44,0.297635144163132,0.8,99.587291701393,16.151123046875,27.0765113830566
45,0.428133239871939,0.8,69.4960601434191,16.2337379455566,18.9181823730469
46,0.615848211066026,0.8,48.6304116561474,16.3799152374268,13.2643051147461
47,0.885866790410083,0.8,34.1680783717595,16.6175746917725,9.35017967224121
48,1.27427498570313,0.8,24.1451010248971,16.9731864929199,6.64325571060181
49,1.83298071083244,0.8,17.1956500911317,17.4978656768799,4.77309799194336
50,2.63665089873036,0.8,12.3687836981662,18.2459526062012,3.48170733451843
51,3.79269019073225,0.8,9.00260826866987,19.2748470306396,2.5893280506134
52,5.45559478116852,0.8,6.63911916656889,21.1627159118652,1.99335956573486
53,7.84759970351461,0.8,4.96385678206268,23.847053527832,1.61481440067291
54,11.2883789168469,0.8,3.7627386180995,27.2559967041016,1.35725092887878
55,16.2377673918872,0.8,2.89073505109673,31.527027130127,1.18332552909851
56,23.3572146909012,0.8,2.24915219098377,36.8065643310547,1.06234526634216
57,33.5981828628378,0.8,1.77045486582878,43.2276496887207,0.982152760028839
58,48.3293023857175,0.8,1.40856453650779,50.9271240234375,0.928648591041565
59,69.5192796177561,0.8,1.13135736930714,53.4281387329102,0.886866807937622
60,100,0.8,0.916544032756696,69.0086517333984,0.851004958152771
61,0.1,0.7,314.640122063727,20.362886428833,88.1640014648437
62,0.143844988828766,0.7,218.775665653101,20.3729724884033,61.3174667358399
63,0.206913808111479,0.7,152.148265133552,20.3903961181641,42.6599426269531
64,0.297635144163132,0.7,105.852343275635,20.4211387634277,29.697582244873
65,0.428133239871939,0.7,73.6974909001781,20.475830078125,20.6971340179443
66,0.615848211066026,0.7,51.3792645318161,20.5721797943115,14.4536600112915
67,0.885866790410083,0.7,35.9028163218794,20.7373390197754,10.1443214416504
68,1.27427498570313,0.7,25.1811844255508,21.0094909667969,7.15085124969482
69,1.83298071083244,0.7,17.7622518744552,21.4462642669678,5.08779716491699
70,2.63665089873036,0.7,12.6322118670137,22.1165370941162,3.67096948623657
71,3.79269019073225,0.7,9.08143707536352,23.1046543121338,2.70056247711182
72,5.45559478116852,0.7,6.61339463480706,24.4960765838623,2.06033778190613
73,7.84759970351461,0.7,4.88389988513241,27.5035743713379,1.65136981010437
74,11.2883789168469,0.7,3.65818273316494,31.3973846435547,1.37582993507385
75,16.2377673918872,0.7,2.77799223588952,36.3235359191895,1.19257426261902
76,23.3572146909012,0.7,2.13677606876544,42.4262466430664,1.06675279140472
77,33.5981828628378,0.7,1.66231863129442,49.785228729248,0.983962953090668
78,48.3293023857175,0.7,1.3061680658411,58.3158264160156,0.929804861545563
79,69.5192796177561,0.7,1.03552062877493,67.7498397827148,0.885973393917084
80,100,0.7,0.829100487303375,68.7632522583008,0.850167274475098
81,0.1,0.6,328.805054601735,26.3683452606201,96.1290740966797
82,0.143844988828766,0.6,228.597939704048,26.3765029907227,66.8470764160156
83,0.206913808111479,0.6,158.941245113186,26.3896980285645,46.4935073852539
84,0.297635144163132,0.6,110.525684990776,26.4116325378418,32.3481903076172
