x,Curve22
0.45653,0.0004292
0.47187,0.0065571
0.4872,0.0095246
0.50253,0.0112887
0.51787,0.0123691
0.5332,0.0137484
0.54853,0.0149118
0.56387,0.0158944
0.5792,0.0168767
0.59453,0.0176622
0.60987,0.0185429
0.6252,0.0194535
0.64053,0.0203349
0.65587,0.0212375
0.6712,0.0221078
0.68653,0.0227854
0.70187,0.0235654
0.7172,0.0243283
0.73254,0.0249235
0.74787,0.0256546
0.7632,0.0263389
0.77854,0.0269178
0.79387,0.027613
0.8092,0.0281337
0.82454,0.0286564
0.83987,0.0291763
0.8552,0.0296224
0.87054,0.0300174
0.88587,0.0303816
0.9012,0.0307132
0.91654,0.0309966
0.93187,0.0312528
0.9472,0.0314878
0.96254,0.0316715
0.97787,0.0317995
0.9932,0.0318814
1.00854,0.031933
1.02387,0.0319631
1.0392,0.0319767
1.05454,0.0319768
1.06987,0.0319638
1.08521,0.0319364
1.10054,0.031893
1.11587,0.0318313
1.13121,0.0317491
1.14654,0.0316471
1.16187,0.0315276
1.17721,0.0313942
1.19254,0.0312514
1.20787,0.0311039
1.22321,0.0309573
1.23854,0.0308201
1.25387,0.0306572
1.26921,0.0304523
1.28454,0.0302257
1.29987,0.0299888
1.31521,0.0297464
1.33054,0.0295003
1.34587,0.0292511
1.36121,0.0289992
1.37654,0.028744
1.39187,0.0284825
1.40721,0.0281923
1.42254,0.0278424
1.43787,0.0275116
1.45321,0.0272012
1.46854,0.0269018
1.48388,0.0265895
1.49921,0.0262545
1.51454,0.0259131
1.52988,0.0255784
1.54521,0.0252544
1.56054,0.024937
1.57588,0.0246129
1.59121,0.0242784
1.60654,0.0239423
1.62188,0.0236088
1.63721,0.0232759
1.65254,0.0229422
1.66788,0.0226079
1.68321,0.022274
1.69854,0.0219419
1.71388,0.0216123
1.72921,0.0212855
1.74454,0.0209617
1.75988,0.0206429
1.77521,0.0203311
1.79054,0.0200267
1.80588,0.0197293
1.82121,0.0194367
1.83655,0.019147
1.85188,0.0188583
1.86721,0.0185686
1.88255,0.0182726
1.89788,0.017965
1.91321,0.0176649
1.92855,0.0173762
1.94388,0.0170902
1.95921,0.0168018
1.97455,0.0165062
1.98988,0.0162028
2.00521,0.0158987
2.02055,0.0156014
2.03588,0.0153162
2.05121,0.0150447
2.06655,0.0147807
2.08188,0.0145171
2.09721,0.0142511
2.11255,0.0139846
2.12788,0.0137191
2.14321,0.0134532
2.15855,0.0131851
2.17388,0.0129177
2.18922,0.0126567
2.20455,0.0124053
2.21988,0.0121626
2.23522,0.0119278
2.25055,0.011696
2.26588,0.0114583
2.28122,0.0112082
2.29655,0.0109516
2.31188,0.0106979
2.32722,0.0104529
2.34255,0.0102192
2.35788,0.0099971
2.37322,0.0097814
2.38855,0.0095663
2.40388,0.0093484
2.41922,0.00913
2.43455,0.0089147
2.44988,0.0087046
2.46522,0.0084999
2.48055,0.0083003
2.49588,0.0081052
2.51122,0.0079142
2.52655,0.0077269
2.54188,0.0075428
2.55722,0.0073616
2.57255,0.007183
2.58789,0.0070074
2.60322,0.0068363
2.61855,0.006671
2.63389,0.006512
2.64922,0.0063588
2.66455,0.006211
2.67989,0.0060683
2.69522,0.00593
2.71055,0.0057952
2.72589,0.0056634
2.74122,0.0055335
2.75655,0.0054043
2.77189,0.0052749
2.78722,0.0051439
2.80255,0.0050083
2.81789,0.0048631
2.83322,0.0047023
2.84855,0.0045207
2.86389,0.0043176
2.87922,0.0040908
2.89455,0.0038322
2.90989,0.0035202
2.92522,0.0031214
2.94056,0.0026525
2.95589,0.0021565
2.97122,0.0015879
2.98656,0.001011
3.00189,0.0004496
3.01722,0.0001396
