x,Curve14
0.00071,1.4e-05
0.01819,-0.001009
0.03568,-0.002521
0.05316,-0.004815
0.07064,-0.007339
0.08813,-0.010047
0.10561,-0.012727
0.1231,-0.015195
0.14058,-0.017534
0.15806,-0.020074
0.17555,-0.022694
0.19303,-0.025165
0.21051,-0.027575
0.228,-0.030075
0.24548,-0.032558
0.26296,-0.034963
0.28045,-0.03734
0.29793,-0.039723
0.31542,-0.042142
0.3329,-0.044589
0.35038,-0.046922
0.36787,-0.048958
0.38535,-0.051312
0.40283,-0.054107
0.42032,-0.056251
0.4378,-0.058307
0.45528,-0.060682
0.47277,-0.062591
0.49025,-0.064302
0.50774,-0.066304
0.52522,-0.068144
0.5427,-0.069741
0.56019,-0.071291
0.57767,-0.072831
0.59515,-0.074335
0.61264,-0.075721
0.63012,-0.077015
0.6476,-0.078316
0.66509,-0.079655
0.68257,-0.080989
0.70006,-0.082315
0.71754,-0.08368
0.73502,-0.085037
0.75251,-0.086252
0.76999,-0.087328
0.78747,-0.088329
0.80496,-0.089276
0.82244,-0.090135
0.83992,-0.090899
0.85741,-0.091583
0.87489,-0.092194
0.89238,-0.09273
0.90986,-0.093173
0.92734,-0.093513
0.94483,-0.093764
0.96231,-0.093943
0.97979,-0.094075
0.99728,-0.094151
1.01476,-0.094126
1.03224,-0.093938
1.04973,-0.093831
1.06721,-0.093706
1.0847,-0.093157
1.10218,-0.092732
1.11966,-0.092535
1.13715,-0.092059
1.15463,-0.09122
1.17211,-0.090656
1.1896,-0.090224
1.20708,-0.089468
1.22456,-0.088545
1.24205,-0.087814
1.25953,-0.087117
1.27702,-0.086152
1.2945,-0.085003
1.31198,-0.08417
1.32947,-0.083468
1.34695,-0.082487
1.36443,-0.081297
1.38192,-0.080394
1.3994,-0.079591
1.41688,-0.078558
1.43437,-0.07746
1.45185,-0.076483
1.46934,-0.075569
1.48682,-0.074603
1.5043,-0.073572
1.52179,-0.072533
1.53927,-0.071513
1.55675,-0.07052
1.57424,-0.069547
1.59172,-0.068589
1.6092,-0.067642
1.62669,-0.066705
1.64417,-0.065781
1.66166,-0.064876
1.67914,-0.064006
1.69662,-0.063163
1.71411,-0.062301
1.73159,-0.061426
1.74907,-0.060548
1.76656,-0.059673
1.78404,-0.058804
1.80152,-0.057945
1.81901,-0.057102
1.83649,-0.056286
1.85398,-0.055501
1.87146,-0.054733
1.88894,-0.053961
1.90643,-0.053164
1.92391,-0.052345
1.94139,-0.051529
1.95888,-0.050735
1.97636,-0.049962
1.99384,-0.049195
2.01133,-0.04842
2.02881,-0.047639
2.0463,-0.046868
2.06378,-0.04612
2.08126,-0.045389
2.09875,-0.044657
2.11623,-0.043906
2.13371,-0.043135
2.1512,-0.042351
2.16868,-0.041564
2.18616,-0.040783
2.20365,-0.040017
2.22113,-0.039272
2.23862,-0.038544
2.2561,-0.037826
2.27358,-0.037108
2.29107,-0.036383
2.30855,-0.035643
2.32603,-0.034878
2.34352,-0.034095
2.361,-0.033319
2.37848,-0.032571
2.39597,-0.031848
2.41345,-0.03113
2.43094,-0.030395
2.44842,-0.029631
2.4659,-0.028848
2.48339,-0.028064
2.50087,-0.027288
2.51835,-0.026517
2.53584,-0.025744
2.55332,-0.024967
2.5708,-0.024192
2.58829,-0.023425
2.60577,-0.022663
2.62326,-0.021891
2.64074,-0.021089
2.65822,-0.020249
2.67571,-0.019414
2.69319,-0.018623
2.71067,-0.017867
2.72816,-0.017098
2.74564,-0.016259
2.76312,-0.015326
2.78061,-0.014356
2.79809,-0.013415
2.81558,-0.012488
2.83306,-0.011528
2.85054,-0.0105
2.86803,-0.009394
2.88551,-0.008197
2.90299,-0.006933
2.92048,-0.005674
2.93796,-0.004435
2.95544,-0.003189
2.97293,-0.001904
2.99041,-0.000849
3.0079,-0.000289
3.02538,8.5e-05
