x,Curve09
0,-1.38778e-17
0.01749,0.0084409
0.03498,0.0162535
0.05246,0.0185982
0.06995,0.0196291
0.08744,0.0203486
0.10493,0.0210436
0.12241,0.0218502
0.1399,0.0227698
0.15739,0.0237145
0.17488,0.0247204
0.19237,0.0258176
0.20985,0.0268687
0.22734,0.0279173
0.24483,0.0291441
0.26232,0.0304076
0.27981,0.0315909
0.29729,0.0326858
0.31478,0.0338642
0.33227,0.0351285
0.34976,0.0363692
0.36724,0.0376099
0.38473,0.0388527
0.40222,0.0400959
0.41971,0.0413439
0.4372,0.0425633
0.45468,0.0438494
0.47217,0.0453159
0.48966,0.0467627
0.50715,0.0482616
0.52463,0.0497557
0.54212,0.0511586
0.55961,0.0526997
0.5771,0.0544688
0.59459,0.0558995
0.61207,0.0576397
0.62956,0.059168
0.64705,0.0605806
0.66454,0.0622377
0.68202,0.0638584
0.69951,0.0653451
0.717,0.0667373
0.73449,0.0679615
0.75198,0.0694034
0.76946,0.0709414
0.78695,0.0722912
0.80444,0.0735141
0.82193,0.0747204
0.83942,0.0759633
0.8569,0.0771101
0.87439,0.0780909
0.89188,0.0790458
0.90937,0.0799721
0.92685,0.0807459
0.94434,0.0813658
0.96183,0.0818904
0.97932,0.0823139
0.99681,0.0825414
1.01429,0.0824953
1.03178,0.0821525
1.04927,0.0815845
1.06676,0.0808326
1.08424,0.0798628
1.10173,0.078653
1.11922,0.0773505
1.13671,0.0756094
1.1542,0.0738938
1.17168,0.0719248
1.18917,0.0697497
1.20666,0.0674988
1.22415,0.0653465
1.24163,0.0627151
1.25912,0.0601665
1.27661,0.0576393
1.2941,0.0551441
1.31159,0.0528138
1.32907,0.0506116
1.34656,0.0485599
1.36405,0.0465359
1.38154,0.0445973
1.39903,0.0430053
1.41651,0.0417228
1.434,0.0401877
1.45149,0.0388169
1.46898,0.0377708
1.48646,0.0367079
1.50395,0.0356528
1.52144,0.0347134
1.53893,0.0338704
1.55642,0.0330689
1.5739,0.0323189
1.59139,0.0316708
1.60888,0.0311222
1.62637,0.0306363
1.64385,0.0301895
1.66134,0.0297691
1.67883,0.0293716
1.69632,0.0289972
1.71381,0.0286479
1.73129,0.0283174
1.74878,0.0279915
1.76627,0.0276614
1.78376,0.0273477
1.80125,0.0270562
1.81873,0.0267791
1.83622,0.0265109
1.85371,0.0262497
1.8712,0.025995
1.88868,0.0257431
1.90617,0.0254868
1.92366,0.0252178
1.94115,0.0249293
1.95864,0.0246233
1.97612,0.0243046
1.99361,0.023978
2.0111,0.0236471
2.02859,0.0233121
2.04607,0.0229723
2.06356,0.0226272
2.08105,0.0222785
2.09854,0.0219305
2.11603,0.0215874
2.13351,0.0212518
2.151,0.0209227
2.16849,0.0205981
2.18598,0.0202762
2.20346,0.0199517
2.22095,0.0196084
2.23844,0.0192434
2.25593,0.0188639
2.27342,0.0184768
2.2909,0.0180866
2.30839,0.0176952
2.32588,0.0173042
2.34337,0.0169146
2.36086,0.0165279
2.37834,0.0161453
2.39583,0.0157679
2.41332,0.0153964
2.43081,0.015032
2.44829,0.0146765
2.46578,0.0143329
2.48327,0.0140065
2.50076,0.0137016
2.51825,0.0134171
2.53573,0.0131442
2.55322,0.0128744
2.57071,0.0126081
2.5882,0.012347
2.60568,0.0120941
2.62317,0.0118546
2.64066,0.0116402
2.65815,0.0114615
2.67564,0.0113191
2.69312,0.0112057
2.71061,0.0111156
2.7281,0.0110477
2.74559,0.0110036
2.76308,0.0109877
2.78056,0.0110087
2.79805,0.0110828
2.81554,0.0112326
2.83303,0.0114891
2.85051,0.0118929
2.868,0.0124722
2.88549,0.0132545
2.90298,0.0143095
2.92047,0.0158772
2.93795,0.0183374
2.95544,0.0216467
2.97293,0.0256976
2.99042,0.0288839
3.0079,0.0244504
3.02539,0.0049644
