x,Curve23
0.4559,0.002323
0.47123,0.0378931
0.48656,0.0597642
0.50189,0.071046
0.51721,0.0755633
0.53254,0.0775588
0.54787,0.0778553
0.5632,0.0769384
0.57853,0.0753672
0.59386,0.0733629
0.60918,0.071207
0.62451,0.0692313
0.63984,0.0669646
0.65517,0.0646405
0.6705,0.0623693
0.68582,0.0602728
0.70115,0.0584141
0.71648,0.0566564
0.73181,0.0549397
0.74714,0.0533147
0.76247,0.0518861
0.77779,0.0504956
0.79312,0.0491394
0.80845,0.0479385
0.82378,0.0469444
0.83911,0.0459664
0.85444,0.0450756
0.86976,0.0442591
0.88509,0.0434757
0.90042,0.0427099
0.91575,0.042018
0.93108,0.0414385
0.94641,0.0409258
0.96173,0.0404417
0.97706,0.0399709
0.99239,0.0395054
1.00772,0.0390401
1.02305,0.0385792
1.03837,0.0381336
1.0537,0.0377155
1.06903,0.0373375
1.08436,0.0370003
1.09969,0.0366883
1.11502,0.0363854
1.13034,0.0360797
1.14567,0.0357648
1.161,0.0354403
1.17633,0.0351063
1.19166,0.0347623
1.20699,0.0344074
1.22231,0.0340399
1.23764,0.0336603
1.25297,0.0332771
1.2683,0.0329007
1.28363,0.0325399
1.29896,0.0322011
1.31428,0.0318878
1.32961,0.0316004
1.34494,0.0313324
1.36027,0.0310771
1.3756,0.0308292
1.39093,0.0305842
1.40625,0.0303377
1.42158,0.030084
1.43691,0.0298151
1.45224,0.0295218
1.46757,0.0292002
1.48289,0.0288494
1.49822,0.0284746
1.51355,0.0280896
1.52888,0.0277081
1.54421,0.0273307
1.55954,0.0269562
1.57486,0.0265833
1.59019,0.026211
1.60552,0.0258374
1.62085,0.0254607
1.63618,0.0250789
1.65151,0.0246895
1.66683,0.0242895
1.68216,0.0238784
1.69749,0.0234576
1.71282,0.02303
1.72815,0.0225991
1.74348,0.0221701
1.7588,0.0217498
1.77413,0.0213425
1.78946,0.02095
1.80479,0.0205725
1.82012,0.0202092
1.83544,0.0198567
1.85077,0.0195119
1.8661,0.0191724
1.88143,0.0188366
1.89676,0.0185032
1.91209,0.0181708
1.92741,0.0178381
1.94274,0.0175042
1.95807,0.0171699
1.9734,0.0168372
1.98873,0.0165078
2.00406,0.0161841
2.01938,0.0158677
2.03471,0.0155604
2.05004,0.0152628
2.06537,0.0149747
2.0807,0.0146958
2.09603,0.0144258
2.11135,0.0141642
2.12668,0.0139105
2.14201,0.0136644
2.15734,0.0134252
2.17267,0.0131923
2.18799,0.0129646
2.20332,0.0127416
2.21865,0.0125228
2.23398,0.0123077
2.24931,0.0120962
2.26464,0.0118878
2.27996,0.0116826
2.29529,0.0114806
2.31062,0.0112826
2.32595,0.0110896
2.34128,0.0109028
2.35661,0.0107234
2.37193,0.0105526
2.38726,0.0103919
2.40259,0.0102424
2.41792,0.0101054
2.43325,0.0099816
2.44858,0.0098702
2.4639,0.0097696
2.47923,0.009678
2.49456,0.0095937
2.50989,0.0095153
2.52522,0.0094415
2.54054,0.0093725
2.55587,0.0093085
2.5712,0.0092498
2.58653,0.009197
2.60186,0.0091506
2.61719,0.0091115
2.63251,0.0090804
2.64784,0.0090587
2.66317,0.009048
2.6785,0.0090503
2.69383,0.0090689
2.70916,0.0091061
2.72448,0.0091617
2.73981,0.0092343
2.75514,0.0093211
2.77047,0.0094179
2.7858,0.0095195
2.80113,0.0096196
2.81645,0.0097118
2.83178,0.0097901
2.84711,0.0098505
2.86244,0.0098924
2.87777,0.0099149
2.89309,0.0099158
2.90842,0.0098913
2.92375,0.009835
2.93908,0.0097348
2.95441,0.0095645
2.96974,0.0092527
2.98506,0.0085909
3.00039,0.0067313
3.01572,0.0039638
3.03105,0.0003202
