x,Curve16
7e-05,-4.8e-06
0.01758,0.0005424
0.0351,0.0030411
0.05261,0.0060324
0.07012,0.0090071
0.08764,0.0120518
0.10515,0.0146662
0.12266,0.0170207
0.14018,0.0189647
0.15769,0.0207965
0.1752,0.0226543
0.19272,0.0241979
0.21023,0.0257371
0.22775,0.0271006
0.24526,0.0283023
0.26277,0.0295174
0.28029,0.0306889
0.2978,0.0317267
0.31531,0.0327176
0.33283,0.0336199
0.35034,0.0344542
0.36785,0.0352417
0.38537,0.0359663
0.40288,0.0366115
0.42039,0.0372159
0.43791,0.0377975
0.45542,0.0383456
0.47293,0.038832
0.49045,0.039258
0.50796,0.0396376
0.52547,0.0399834
0.54299,0.0403005
0.5605,0.0405906
0.57801,0.0408531
0.59553,0.0410859
0.61304,0.0412863
0.63056,0.0414516
0.64807,0.0415787
0.66558,0.0416648
0.6831,0.0417109
0.70061,0.0417192
0.71812,0.0416902
0.73564,0.0416222
0.75315,0.0415115
0.77066,0.0413573
0.78818,0.0411645
0.80569,0.0409466
0.8232,0.0407056
0.84072,0.040431
0.85823,0.0401133
0.87574,0.039758
0.89326,0.039379
0.91077,0.0389869
0.92828,0.0385807
0.9458,0.038156
0.96331,0.0377162
0.98082,0.0372719
0.99834,0.0368186
1.01585,0.0363248
1.03337,0.035639
1.05088,0.0352689
1.06839,0.0348216
1.08591,0.0340303
1.10342,0.0334445
1.12093,0.033133
1.13845,0.0325691
1.15596,0.0318075
1.17347,0.0312815
1.19099,0.0308661
1.2085,0.0301752
1.22601,0.0295608
1.24353,0.0290639
1.26104,0.0285714
1.27855,0.027962
1.29607,0.027286
1.31358,0.0267166
1.33109,0.0261684
1.34861,0.025621
1.36612,0.0250621
1.38363,0.0244975
1.40115,0.023945
1.41866,0.0234144
1.43618,0.0229045
1.45369,0.022414
1.4712,0.0219429
1.48872,0.0214899
1.50623,0.0210503
1.52374,0.02062
1.54126,0.0201952
1.55877,0.0197743
1.57628,0.0193608
1.5938,0.0189593
1.61131,0.0185748
1.62882,0.0182092
1.64634,0.0178589
1.66385,0.0175192
1.68136,0.0171863
1.69888,0.0168607
1.71639,0.0165444
1.7339,0.0162392
1.75142,0.0159466
1.76893,0.0156685
1.78644,0.0154054
1.80396,0.0151559
1.82147,0.014918
1.83899,0.0146894
1.8565,0.0144683
1.87401,0.014253
1.89153,0.0140423
1.90904,0.0138357
1.92655,0.0136326
1.94407,0.0134331
1.96158,0.013237
1.97909,0.0130446
1.99661,0.0128561
2.01412,0.012672
2.03163,0.012493
2.04915,0.012319
2.06666,0.0121496
2.08417,0.0119838
2.10169,0.0118205
2.1192,0.0116581
2.13671,0.0114951
2.15423,0.0113296
2.17174,0.0111607
2.18925,0.010989
2.20677,0.0108153
2.22428,0.0106405
2.2418,0.0104653
2.25931,0.0102904
2.27682,0.0101166
2.29434,0.0099445
2.31185,0.0097744
2.32936,0.0096058
2.34688,0.0094383
2.36439,0.0092713
2.3819,0.0091043
2.39942,0.0089369
2.41693,0.0087684
2.43444,0.0085982
2.45196,0.0084261
2.46947,0.008252
2.48698,0.008076
2.5045,0.0078983
2.52201,0.0077191
2.53952,0.0075386
2.55704,0.0073568
2.57455,0.007174
2.59206,0.00699
2.60958,0.0068044
2.62709,0.0066169
2.64461,0.0064271
2.66212,0.0062349
2.67963,0.0060398
2.69715,0.0058415
2.71466,0.0056399
2.73217,0.005435
2.74969,0.0052268
2.7672,0.005015
2.78471,0.0047995
2.80223,0.0045795
2.81974,0.0043544
2.83725,0.0041223
2.85477,0.0038805
2.87228,0.0036246
2.88979,0.0033473
2.90731,0.0030362
2.92482,0.0026781
2.94233,0.0022703
2.95985,0.0018288
2.97736,0.0012938
2.99487,0.0006699
3.01239,0.0002429
