x,Curve20
0.45401,0.032387
0.46934,0.120909
0.48467,0.169384
0.5,0.184858
0.51534,0.197067
0.53067,0.203489
0.546,0.208117
0.56133,0.211547
0.57666,0.21398
0.59199,0.215761
0.60732,0.217152
0.62265,0.218277
0.63798,0.2192
0.65331,0.21991
0.66864,0.220382
0.68398,0.220599
0.69931,0.220551
0.71464,0.220279
0.72997,0.219839
0.7453,0.219279
0.76063,0.218641
0.77596,0.217949
0.79129,0.217176
0.80662,0.216276
0.82195,0.215182
0.83728,0.213859
0.85262,0.21235
0.86795,0.210749
0.88328,0.209082
0.89861,0.207339
0.91394,0.205528
0.92927,0.203693
0.9446,0.201843
0.95993,0.199889
0.97526,0.19774
0.99059,0.195465
1.00593,0.193174
1.02126,0.190808
1.03659,0.188376
1.05192,0.186037
1.06725,0.183744
1.08258,0.181247
1.09791,0.178702
1.11324,0.176384
1.12857,0.17406
1.1439,0.171538
1.15923,0.169015
1.17457,0.166625
1.1899,0.164372
1.20523,0.162011
1.22056,0.159242
1.23589,0.156735
1.25122,0.154628
1.26655,0.152474
1.28188,0.150049
1.29721,0.147524
1.31254,0.145161
1.32787,0.143062
1.34321,0.140996
1.35854,0.138658
1.37387,0.136307
1.3892,0.134214
1.40453,0.132178
1.41986,0.130094
1.43519,0.128013
1.45052,0.125982
1.46585,0.123986
1.48118,0.122013
1.49651,0.120063
1.51185,0.118143
1.52718,0.116267
1.54251,0.114446
1.55784,0.112644
1.57317,0.110806
1.5885,0.108978
1.60383,0.10726
1.61916,0.105648
1.63449,0.104076
1.64982,0.102497
1.66516,0.100908
1.68049,0.099332
1.69582,0.097783
1.71115,0.096271
1.72648,0.094803
1.74181,0.093352
1.75714,0.091871
1.77247,0.090352
1.7878,0.088912
1.80313,0.087572
1.81846,0.086277
1.8338,0.084985
1.84913,0.083672
1.86446,0.082312
1.87979,0.080892
1.89512,0.079451
1.91045,0.078048
1.92578,0.076741
1.94111,0.075555
1.95644,0.074443
1.97177,0.073359
1.9871,0.072265
2.00244,0.071133
2.01777,0.069967
2.0331,0.068785
2.04843,0.067604
2.06376,0.066439
2.07909,0.065301
2.09442,0.064192
2.10975,0.063106
2.12508,0.062039
2.14041,0.060984
2.15575,0.059938
2.17108,0.058896
2.18641,0.057856
2.20174,0.056815
2.21707,0.055773
2.2324,0.054727
2.24773,0.053676
2.26306,0.05262
2.27839,0.051562
2.29372,0.05051
2.30905,0.049471
2.32439,0.048453
2.33972,0.047469
2.35505,0.046527
2.37038,0.045624
2.38571,0.044744
2.40104,0.043867
2.41637,0.042961
2.4317,0.042014
2.44703,0.041031
2.46236,0.040022
2.47769,0.039002
2.49303,0.037986
2.50836,0.036987
2.52369,0.036015
2.53902,0.035061
2.55435,0.03411
2.56968,0.03315
2.58501,0.032182
2.60034,0.031222
2.61567,0.030282
2.631,0.029365
2.64633,0.028451
2.66167,0.027515
2.677,0.026537
2.69233,0.025523
2.70766,0.024497
2.72299,0.023482
2.73832,0.022486
2.75365,0.0215
2.76898,0.02051
2.78431,0.019499
2.79964,0.018436
2.81498,0.017323
2.83031,0.016175
2.84564,0.015006
2.86097,0.013826
2.8763,0.012638
2.89163,0.011443
2.90696,0.010244
2.92229,0.009035
2.93762,0.007784
2.95295,0.006421
2.96828,0.004932
2.98362,0.003406
2.99895,0.001942
3.01428,0.000712
3.02961,0.000132
