# Christoph Rapp, Fachgebiet Hydromechanik, Technische Universitaet Muenchen
# Ch. Rapp, Experimentelle Studie der turbulenten Stroemung ueber periodische Huegel, Dissertation, Technische Universitaet Muenchen, 2009
# PIV measurements, Re=10600, 10000 Samples, 570 flow-through-times
# PIV resolution IA/h=0.045
# x/h=0.5
# y/h; u/u_b; v/u_b; u'u'/u_b^2; v'v'/u_b^2; u'v'/u_b^2
0.048426,0,0,0,0,0
0.094004,0,0,0,0,0
0.13958,0,0,0,0,0
0.18516,0,0,0,0,0
0.23072,0,0,0,0,0
0.2763,0,0,0,0,0
0.32188,0,0,0,0,0
0.36746,0,0,0,0,0
0.41304,0,0,0,0,0
0.45862,0,0,0,0,0
0.5042,0,0,0,0,0
0.54978,0,0,0,0,0
0.59534,0,0,0,0,0
0.64092,0,0,0,0,0
0.6865,0,0,0,0,0
0.73208,0,0,0,0,0
0.77766,0,0,0,0,0
0.8318,0,0,0,0,0
0.87738,-0.055878,0.035954,0.0076816,0.0049196,-0.0054835
0.92296,-0.061913,0.067057,0.018278,0.013569,-0.0095246
0.96854,0.052382,0.04446,0.051776,0.025266,-0.02181
1.0141,0.33223,-0.017628,0.093317,0.031994,-0.034694
1.0597,0.65959,-0.058722,0.10045,0.028473,-0.031081
1.1053,0.85719,-0.051169,0.070435,0.021444,-0.019023
1.1508,0.94561,-0.035721,0.046056,0.018381,-0.011105
1.1964,0.97751,-0.019777,0.034515,0.018334,-0.007749
1.242,0.99029,-0.011482,0.029635,0.019586,-0.0067612
1.2876,0.99642,-0.0056163,0.027871,0.021384,-0.0067155
1.3332,1.0003,-0.0018026,0.027371,0.023367,-0.0072354
1.3787,1.0026,0.002114,0.027042,0.024924,-0.0076697
1.4243,1.0053,0.0051592,0.026659,0.026017,-0.0079689
1.4699,1.0074,0.0070221,0.026327,0.026861,-0.0086621
1.5155,1.0099,0.0081691,0.026531,0.026975,-0.0089113
1.561,1.0134,0.009399,0.026706,0.026837,-0.0093159
1.6066,1.0161,0.010552,0.026908,0.026594,-0.0094457
1.6522,1.0187,0.010804,0.027235,0.02596,-0.0093965
1.6978,1.0224,0.012472,0.02718,0.025509,-0.009456
1.7434,1.0252,0.012884,0.027025,0.024441,-0.0095483
1.7889,1.0287,0.013359,0.02667,0.023752,-0.0094103
1.8345,1.0327,0.013348,0.0268,0.022728,-0.0094855
1.8801,1.0374,0.013239,0.026254,0.021901,-0.0091982
1.9257,1.041,0.012669,0.025522,0.020938,-0.0089609
1.9712,1.0449,0.013182,0.025242,0.020085,-0.0086906
2.0168,1.0481,0.012856,0.024706,0.018839,-0.00813
2.0624,1.0511,0.012845,0.024207,0.01783,-0.0077421
2.108,1.0539,0.013052,0.023927,0.016847,-0.0074204
2.1536,1.0573,0.012823,0.02299,0.016043,-0.0068148
2.1992,1.0606,0.012867,0.022076,0.015408,-0.0064688
2.2446,1.0638,0.012489,0.021418,0.014668,-0.0060921
2.2902,1.0669,0.01193,0.020636,0.013902,-0.005518
2.3358,1.069,0.01151,0.01967,0.013191,-0.0048887
2.3814,1.0713,0.011145,0.018803,0.012266,-0.0042768
2.427,1.0726,0.0096978,0.01801,0.01126,-0.0037422
2.4726,1.0743,0.0096691,0.016996,0.01057,-0.0030953
2.5182,1.0752,0.0090741,0.015949,0.0096746,-0.0025598
2.5638,1.0749,0.008976,0.015116,0.0090769,-0.0021683
2.6094,1.0737,0.0083023,0.014289,0.0083287,-0.0016906
2.655,1.0701,0.0074589,0.0138,0.0076104,-0.001195
2.7004,1.065,0.0063395,0.013081,0.0069758,-0.00067951
2.746,1.0578,0.0055074,0.012552,0.00635,-0.00013724
2.7916,1.0488,0.0046326,0.012338,0.0057395,0.00024069
2.8372,1.0358,0.0034771,0.012026,0.00499,0.00066876
2.8828,1.0189,0.0026145,0.011954,0.0040706,0.0010412
2.9284,0.99355,0.0017413,0.012122,0.0031393,0.0013008
2.974,0.94226,0.0018383,0.014288,0.0020622,0.0013804
