# Christoph Rapp, Fachgebiet Hydromechanik, Technische Universitaet Muenchen
# Ch. Rapp, Experimentelle Studie der turbulenten Stroemung ueber periodische Huegel, Dissertation, Technische Universitaet Muenchen, 2009
# PIV measurements, Re=37000, 10000 Samples, 2000 flow-through-times
# PIV resolution IA/h=0.045
# x/h=0.5
# y/h; u/u_b; v/u_b; u'u'/u_b^2; v'v'/u_b^2; u'v'/u_b^2
0.031624,0,0,0,0,0
0.077624,0,0,0,0,0
0.12362,0,0,0,0,0
0.16962,0,0,0,0,0
0.21562,0,0,0,0,0
0.26162,0,0,0,0,0
0.30762,0,0,0,0,0
0.35362,0,0,0,0,0
0.39962,0,0,0,0,0
0.44562,0,0,0,0,0
0.49162,0,0,0,0,0
0.53762,0,0,0,0,0
0.58362,0,0,0,0,0
0.62962,0,0,0,0,0
0.67562,0,0,0,0,0
0.72162,0,0,0,0,0
0.76762,0,0,0,0,0
0.83662,0,0,0,0,0
0.88262,-0.058115,0.048277,0.045342,0.0072572,-0.014662
0.92862,-0.040202,0.04718,0.085657,0.0086321,-0.021546
0.97462,0.26178,-0.02225,0.077091,0.0094624,-0.020236
1.0206,0.83107,-0.13075,0.055674,0.010449,-0.017083
1.0666,0.93479,-0.10682,0.033813,0.0089922,-0.0090544
1.1126,0.9665,-0.080528,0.021039,0.0088407,-0.0050068
1.1586,0.98472,-0.066391,0.0173,0.010051,-0.0042713
1.2046,0.99347,-0.057831,0.016092,0.011591,-0.0043331
1.2506,0.9994,-0.05263,0.015932,0.013244,-0.00491
1.2966,1.0014,-0.048452,0.015985,0.014607,-0.0052064
1.3426,1.0038,-0.04087,0.015959,0.01597,-0.0056106
1.3886,1.0053,-0.03438,0.016269,0.017243,-0.006031
1.4346,1.0058,-0.028839,0.016563,0.018418,-0.0063962
1.4806,1.0057,-0.026055,0.017184,0.018808,-0.0067054
1.5266,1.0055,-0.023588,0.017575,0.019149,-0.0070053
1.5726,1.0044,-0.020396,0.017821,0.019278,-0.0070642
1.6186,1.0046,-0.016347,0.017833,0.019221,-0.0072031
1.6646,1.0047,-0.01347,0.017989,0.018793,-0.0073236
1.7106,1.0056,-0.010681,0.018215,0.01856,-0.0073557
1.7566,1.0048,-0.007533,0.018562,0.018118,-0.0073119
1.8026,1.0061,-0.0063716,0.018604,0.01767,-0.0072476
1.8486,1.0082,-0.004319,0.018469,0.017187,-0.0070982
1.8946,1.0098,-0.0026398,0.018393,0.016515,-0.007074
1.9406,1.0114,-0.00096925,0.018107,0.015893,-0.0067892
1.9866,1.0127,0.00040817,0.0178,0.015107,-0.0063294
2.0326,1.0153,0.00063494,0.017157,0.014302,-0.00601
2.0786,1.0168,0.0013848,0.016907,0.013662,-0.0057497
2.1246,1.0185,0.0028083,0.016604,0.013196,-0.005547
2.1706,1.0199,0.0043048,0.016162,0.012519,-0.005342
2.2166,1.0218,0.0058174,0.01582,0.012024,-0.0050148
2.2626,1.0242,0.0059498,0.015285,0.011249,-0.0045566
2.3086,1.0259,0.006443,0.014622,0.010646,-0.0040972
2.3546,1.0273,0.0066129,0.014155,0.0099427,-0.0036604
2.4006,1.0285,0.0066027,0.013547,0.0093319,-0.0031783
2.4466,1.0295,0.0061052,0.012907,0.0087015,-0.0028325
2.4928,1.0299,0.0064788,0.012297,0.0080818,-0.0024727
2.5386,1.0303,0.0068847,0.011738,0.0074838,-0.0022378
2.5846,1.0301,0.0071059,0.011307,0.0068417,-0.0018127
2.6306,1.0288,0.00742,0.010692,0.0061193,-0.0013996
2.6766,1.0248,0.0074383,0.010394,0.0055008,-0.0010157
2.7228,1.0203,0.0067464,0.0098949,0.004891,-0.00054095
2.7686,1.013,0.0067139,0.0095748,0.0043819,-0.00019257
2.8146,1.0036,0.0054801,0.009244,0.0036185,0.00014419
2.8606,0.98941,0.004883,0.0091817,0.0030144,0.00035988
2.9066,0.96827,0.005168,0.009125,0.0022504,0.00051674
2.9528,0.93509,0.0058001,0.0091759,0.0015577,0.00063811
